PERMNO,date,TICKER,COMNAM,PRC,VOL
83111,06/08/2016,ALXN,ALEXION PHARMACEUTICALS INC,138.88000,2953708
83111,06/09/2016,ALXN,ALEXION PHARMACEUTICALS INC,138.24001,2376206
83111,06/10/2016,ALXN,ALEXION PHARMACEUTICALS INC,135.61000,1983755
83111,06/13/2016,ALXN,ALEXION PHARMACEUTICALS INC,133.32001,1653974
83111,06/14/2016,ALXN,ALEXION PHARMACEUTICALS INC,131.22000,1909282
83111,06/15/2016,ALXN,ALEXION PHARMACEUTICALS INC,129.55000,1678130
83111,06/16/2016,ALXN,ALEXION PHARMACEUTICALS INC,127.49000,2189871
83111,06/17/2016,ALXN,ALEXION PHARMACEUTICALS INC,125.20000,3526557
83111,06/20/2016,ALXN,ALEXION PHARMACEUTICALS INC,123.96000,3473046
83111,06/21/2016,ALXN,ALEXION PHARMACEUTICALS INC,124.14000,2691077
83111,06/22/2016,ALXN,ALEXION PHARMACEUTICALS INC,121.41000,3697806
83111,06/23/2016,ALXN,ALEXION PHARMACEUTICALS INC,123.57000,1922846
83111,06/24/2016,ALXN,ALEXION PHARMACEUTICALS INC,112.99000,7514338
83111,06/27/2016,ALXN,ALEXION PHARMACEUTICALS INC,111.89000,3284492
83111,06/28/2016,ALXN,ALEXION PHARMACEUTICALS INC,114.94000,2358599
83111,06/29/2016,ALXN,ALEXION PHARMACEUTICALS INC,114.17000,2718666
83111,06/30/2016,ALXN,ALEXION PHARMACEUTICALS INC,116.76000,2561967
84788,03/01/2016,AMZN,AMAZON COM INC,579.03998,5038688
84788,03/02/2016,AMZN,AMAZON COM INC,580.21002,4582170
84788,03/03/2016,AMZN,AMAZON COM INC,577.48999,2741292
84788,03/04/2016,AMZN,AMAZON COM INC,575.14001,3416545
84788,03/07/2016,AMZN,AMAZON COM INC,562.79999,4932527
84788,03/08/2016,AMZN,AMAZON COM INC,560.26001,4729952
84788,03/09/2016,AMZN,AMAZON COM INC,559.46997,4377283
84788,03/10/2016,AMZN,AMAZON COM INC,558.92999,3920242
84788,03/11/2016,AMZN,AMAZON COM INC,569.60999,3776185
84788,03/14/2016,AMZN,AMAZON COM INC,573.37000,3454152
84788,03/15/2016,AMZN,AMAZON COM INC,577.02002,3876836
84788,03/16/2016,AMZN,AMAZON COM INC,574.27002,3537679
84788,03/17/2016,AMZN,AMAZON COM INC,559.44000,5928105
84788,03/18/2016,AMZN,AMAZON COM INC,552.08002,7296885
84788,03/21/2016,AMZN,AMAZON COM INC,553.97998,5158548
84788,03/22/2016,AMZN,AMAZON COM INC,560.47998,4003458
84788,03/23/2016,AMZN,AMAZON COM INC,569.63000,3983720
84788,03/24/2016,AMZN,AMAZON COM INC,582.95001,5185539
84788,03/28/2016,AMZN,AMAZON COM INC,579.87000,3121522
84788,03/29/2016,AMZN,AMAZON COM INC,593.85999,4392567
84788,03/30/2016,AMZN,AMAZON COM INC,598.69000,3890461
84788,03/31/2016,AMZN,AMAZON COM INC,593.64001,2681811
84788,04/01/2016,AMZN,AMAZON COM INC,598.50000,2917386
84788,04/04/2016,AMZN,AMAZON COM INC,593.19000,2475825
84788,04/05/2016,AMZN,AMAZON COM INC,586.14001,2308884
84788,04/06/2016,AMZN,AMAZON COM INC,602.08002,2849909
84788,04/07/2016,AMZN,AMAZON COM INC,591.42999,3189037
84788,04/08/2016,AMZN,AMAZON COM INC,594.59998,2591936
84788,04/11/2016,AMZN,AMAZON COM INC,595.92999,2704267
84788,04/12/2016,AMZN,AMAZON COM INC,603.16998,2641062
84788,04/13/2016,AMZN,AMAZON COM INC,614.82001,4228349
84788,04/14/2016,AMZN,AMAZON COM INC,620.75000,3512136
84788,04/15/2016,AMZN,AMAZON COM INC,625.89001,2887681
84788,04/18/2016,AMZN,AMAZON COM INC,635.34998,4360883
84788,04/19/2016,AMZN,AMAZON COM INC,627.90002,4055870
84788,04/20/2016,AMZN,AMAZON COM INC,632.98999,2609428
84788,04/21/2016,AMZN,AMAZON COM INC,631.00000,2612740
84788,04/22/2016,AMZN,AMAZON COM INC,620.50000,5083954
84788,04/25/2016,AMZN,AMAZON COM INC,626.20001,2682924
84788,04/26/2016,AMZN,AMAZON COM INC,616.88000,2531433
84788,04/27/2016,AMZN,AMAZON COM INC,606.57001,4068767
84788,04/28/2016,AMZN,AMAZON COM INC,602.00000,7872603
84788,04/29/2016,AMZN,AMAZON COM INC,659.59003,10310739
84788,05/02/2016,AMZN,AMAZON COM INC,683.84998,6578517
84788,05/03/2016,AMZN,AMAZON COM INC,671.32001,4923349
84788,05/04/2016,AMZN,AMAZON COM INC,670.90002,4636575
84788,05/05/2016,AMZN,AMAZON COM INC,659.09003,4884250
84788,05/06/2016,AMZN,AMAZON COM INC,673.95001,4365345
84788,05/09/2016,AMZN,AMAZON COM INC,679.75000,3982161
84788,05/10/2016,AMZN,AMAZON COM INC,703.07001,6105645
84788,05/11/2016,AMZN,AMAZON COM INC,713.22998,7338196
84788,05/12/2016,AMZN,AMAZON COM INC,717.92999,5048195
84788,05/13/2016,AMZN,AMAZON COM INC,709.91998,4763419
84788,05/16/2016,AMZN,AMAZON COM INC,710.65997,5432920
84788,05/17/2016,AMZN,AMAZON COM INC,695.27002,5121357
84788,05/18/2016,AMZN,AMAZON COM INC,697.45001,4283189
84788,05/19/2016,AMZN,AMAZON COM INC,698.52002,3025566
84788,05/20/2016,AMZN,AMAZON COM INC,702.79999,2918665
84788,05/23/2016,AMZN,AMAZON COM INC,696.75000,2595083
84788,05/24/2016,AMZN,AMAZON COM INC,704.20001,3033782
84788,05/25/2016,AMZN,AMAZON COM INC,708.34998,3276631
84788,05/26/2016,AMZN,AMAZON COM INC,714.90997,2446717
84788,05/27/2016,AMZN,AMAZON COM INC,712.23999,2249164
84788,05/31/2016,AMZN,AMAZON COM INC,722.78998,3618323
84788,06/01/2016,AMZN,AMAZON COM INC,719.44000,3263607
84788,06/02/2016,AMZN,AMAZON COM INC,728.23999,3026591
84788,06/03/2016,AMZN,AMAZON COM INC,725.53998,3367320
84788,06/06/2016,AMZN,AMAZON COM INC,726.72998,2704806
84788,06/07/2016,AMZN,AMAZON COM INC,723.73999,2732463
84788,06/08/2016,AMZN,AMAZON COM INC,726.64001,2223366
84788,06/09/2016,AMZN,AMAZON COM INC,727.65002,2170318
84788,06/10/2016,AMZN,AMAZON COM INC,717.90997,3425719
84788,06/13/2016,AMZN,AMAZON COM INC,715.23999,3352201
84788,06/14/2016,AMZN,AMAZON COM INC,719.29999,2506922
84788,06/15/2016,AMZN,AMAZON COM INC,714.26001,2725183
84788,06/16/2016,AMZN,AMAZON COM INC,717.51001,3097961
84788,06/17/2016,AMZN,AMAZON COM INC,706.39001,5897822
84788,06/20/2016,AMZN,AMAZON COM INC,714.01001,3677162
84788,06/21/2016,AMZN,AMAZON COM INC,715.82001,2137534
84788,06/22/2016,AMZN,AMAZON COM INC,710.59998,2295144
84788,06/23/2016,AMZN,AMAZON COM INC,722.08002,2824974
84788,06/24/2016,AMZN,AMAZON COM INC,698.96002,7632511
84788,06/27/2016,AMZN,AMAZON COM INC,691.35999,5584449
84788,06/28/2016,AMZN,AMAZON COM INC,707.95001,4036957
84788,06/29/2016,AMZN,AMAZON COM INC,715.59998,3070052
84788,06/30/2016,AMZN,AMAZON COM INC,715.62000,2855142
85631,03/01/2016,ADSK,AUTODESK INC,54.31000,2822908
85631,03/02/2016,ADSK,AUTODESK INC,54.41000,1446357
85631,03/03/2016,ADSK,AUTODESK INC,54.79000,1445688
85631,03/04/2016,ADSK,AUTODESK INC,56.25000,2792837
85631,03/07/2016,ADSK,AUTODESK INC,58.17000,2632186
85631,03/08/2016,ADSK,AUTODESK INC,56.86000,2416795
85631,03/09/2016,ADSK,AUTODESK INC,56.69000,2179751
85631,03/10/2016,ADSK,AUTODESK INC,55.95000,2404967
85631,03/11/2016,ADSK,AUTODESK INC,56.61000,3418419
85631,03/14/2016,ADSK,AUTODESK INC,56.70000,2004498
85631,03/15/2016,ADSK,AUTODESK INC,56.32000,1511331
85631,03/16/2016,ADSK,AUTODESK INC,56.97000,2281299
85631,03/17/2016,ADSK,AUTODESK INC,57.06000,1591422
85631,03/18/2016,ADSK,AUTODESK INC,57.81000,2486468
85631,03/21/2016,ADSK,AUTODESK INC,58.17000,1384741
85631,03/22/2016,ADSK,AUTODESK INC,57.98000,1299311
85631,03/23/2016,ADSK,AUTODESK INC,57.29000,1502504
85631,03/24/2016,ADSK,AUTODESK INC,57.37000,1152559
85631,03/28/2016,ADSK,AUTODESK INC,57.11000,1121790
85631,03/29/2016,ADSK,AUTODESK INC,58.23000,987332
85631,03/30/2016,ADSK,AUTODESK INC,57.90000,1350747
85631,03/31/2016,ADSK,AUTODESK INC,58.31000,1365069
85631,04/01/2016,ADSK,AUTODESK INC,57.77000,3741187
85631,04/04/2016,ADSK,AUTODESK INC,58.19000,1313980
85631,04/05/2016,ADSK,AUTODESK INC,57.11000,1138059
85631,04/06/2016,ADSK,AUTODESK INC,57.78000,1628168
85631,04/07/2016,ADSK,AUTODESK INC,56.39000,1451304
85631,04/08/2016,ADSK,AUTODESK INC,56.76000,1161381
85631,04/11/2016,ADSK,AUTODESK INC,56.87000,1300079
85631,04/12/2016,ADSK,AUTODESK INC,55.92000,2598543
85631,04/13/2016,ADSK,AUTODESK INC,57.71000,1562370
85631,04/14/2016,ADSK,AUTODESK INC,58.08000,990814
85631,04/15/2016,ADSK,AUTODESK INC,58.42000,1792943
85631,04/18/2016,ADSK,AUTODESK INC,59.14000,1599157
85631,04/19/2016,ADSK,AUTODESK INC,59.13000,1159865
85631,04/20/2016,ADSK,AUTODESK INC,59.39000,1270028
85631,04/21/2016,ADSK,AUTODESK INC,60.07000,1755273
85631,04/22/2016,ADSK,AUTODESK INC,59.54000,1012296
85631,04/25/2016,ADSK,AUTODESK INC,59.99000,1337668
85631,04/26/2016,ADSK,AUTODESK INC,61.01000,1645551
85631,04/27/2016,ADSK,AUTODESK INC,61.40000,2429931
85631,04/28/2016,ADSK,AUTODESK INC,61.39000,2500793
85631,04/29/2016,ADSK,AUTODESK INC,59.82000,1744317
85631,05/02/2016,ADSK,AUTODESK INC,61.37000,1318969
85631,05/03/2016,ADSK,AUTODESK INC,60.34000,1802443
85631,05/04/2016,ADSK,AUTODESK INC,58.73000,2281763
85631,05/05/2016,ADSK,AUTODESK INC,58.46000,1475960
85631,05/06/2016,ADSK,AUTODESK INC,58.66000,2085436
85631,05/09/2016,ADSK,AUTODESK INC,58.79000,1606702
85631,05/10/2016,ADSK,AUTODESK INC,59.57000,2507050
85631,05/11/2016,ADSK,AUTODESK INC,59.03000,1878741
85631,05/12/2016,ADSK,AUTODESK INC,58.06000,1960510
85631,05/13/2016,ADSK,AUTODESK INC,57.87000,1565356
85631,05/16/2016,ADSK,AUTODESK INC,59.08000,2768571
85631,05/17/2016,ADSK,AUTODESK INC,57.98000,1881451
85631,05/18/2016,ADSK,AUTODESK INC,57.76000,2455348
85631,05/19/2016,ADSK,AUTODESK INC,57.52000,2272064
85631,05/20/2016,ADSK,AUTODESK INC,56.19000,4816156
85631,05/23/2016,ADSK,AUTODESK INC,56.96000,3313956
85631,05/24/2016,ADSK,AUTODESK INC,58.46000,1980965
85631,05/25/2016,ADSK,AUTODESK INC,58.91000,2025619
85631,05/26/2016,ADSK,AUTODESK INC,58.11000,1461594
85631,05/27/2016,ADSK,AUTODESK INC,59.34000,1909769
85631,05/31/2016,ADSK,AUTODESK INC,58.27000,3001417
85631,06/01/2016,ADSK,AUTODESK INC,58.30000,1506323
85631,06/02/2016,ADSK,AUTODESK INC,58.76000,1032141
85631,06/03/2016,ADSK,AUTODESK INC,58.29000,1172759
85631,06/06/2016,ADSK,AUTODESK INC,58.67000,1606677
85631,06/07/2016,ADSK,AUTODESK INC,58.68000,1354395
85631,06/08/2016,ADSK,AUTODESK INC,58.53000,796424
85631,06/09/2016,ADSK,AUTODESK INC,57.79000,893517
85631,06/10/2016,ADSK,AUTODESK INC,56.18000,1470975
85631,06/13/2016,ADSK,AUTODESK INC,55.89000,1333688
85631,06/14/2016,ADSK,AUTODESK INC,55.71000,1447127
85631,06/15/2016,ADSK,AUTODESK INC,56.61000,1452147
85631,06/16/2016,ADSK,AUTODESK INC,56.77000,1437504
85631,06/17/2016,ADSK,AUTODESK INC,56.68000,2216994
85631,06/20/2016,ADSK,AUTODESK INC,57.56000,1080177
85631,06/21/2016,ADSK,AUTODESK INC,58.07000,1078406
85631,06/22/2016,ADSK,AUTODESK INC,57.38000,1087992
85631,06/23/2016,ADSK,AUTODESK INC,59.06000,1410187
85631,06/24/2016,ADSK,AUTODESK INC,54.04000,4567322
85631,06/27/2016,ADSK,AUTODESK INC,50.54000,4721108
85631,06/28/2016,ADSK,AUTODESK INC,51.48000,2461324
85631,06/29/2016,ADSK,AUTODESK INC,53.22000,2449719
85631,06/30/2016,ADSK,AUTODESK INC,54.14000,1877776
87299,03/01/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.53000,3930710
87299,03/02/2016,AKAM,AKAMAI TECHNOLOGIES INC,56.21000,2425746
87299,03/03/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.64000,2524406
87299,03/04/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.57000,2835654
87299,03/07/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.33000,2950542
87299,03/08/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.58000,2916906
87299,03/09/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.19000,1595568
87299,03/10/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.64000,3072663
87299,03/11/2016,AKAM,AKAMAI TECHNOLOGIES INC,56.07000,1264383
87299,03/14/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.28000,1896623
87299,03/15/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.67000,1844906
87299,03/16/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.81000,1610726
87299,03/17/2016,AKAM,AKAMAI TECHNOLOGIES INC,56.06000,1688384
87299,03/18/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.95000,2417964
87299,03/21/2016,AKAM,AKAMAI TECHNOLOGIES INC,56.29000,1071877
87299,03/22/2016,AKAM,AKAMAI TECHNOLOGIES INC,56.74000,1194180
87299,03/23/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.12000,1697920
87299,03/24/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.84000,1940498
87299,03/28/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.93000,1289600
87299,03/29/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.26000,1159516
87299,03/30/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.10000,1540116
87299,03/31/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.57000,1641033
87299,04/01/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.22000,1671775
87299,04/04/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.33000,1034096
87299,04/05/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.14000,2116879
87299,04/06/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.78000,1672620
87299,04/07/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.28000,1754484
87299,04/08/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.38000,1863545
87299,04/11/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.06000,2409524
87299,04/12/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.54000,3063091
87299,04/13/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.79000,1600034
87299,04/14/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.67000,1273999
87299,04/15/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.93000,1985923
87299,04/18/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.75000,2296226
87299,04/19/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.35000,1845430
87299,04/20/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.27000,2125182
87299,04/21/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.36000,1319306
87299,04/22/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.13000,2987771
87299,04/25/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.09000,1617719
87299,04/26/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.66000,3781214
87299,04/27/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.85000,6939678
87299,04/28/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.41000,2529064
87299,04/29/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.99000,2741351
87299,05/02/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.94000,1982908
87299,05/03/2016,AKAM,AKAMAI TECHNOLOGIES INC,49.91000,1979053
87299,05/04/2016,AKAM,AKAMAI TECHNOLOGIES INC,49.54000,2677367
87299,05/05/2016,AKAM,AKAMAI TECHNOLOGIES INC,49.51000,2055215
87299,05/06/2016,AKAM,AKAMAI TECHNOLOGIES INC,49.94000,1444676
87299,05/09/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.15000,1243439
87299,05/10/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.97000,1904264
87299,05/11/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.72000,1326931
87299,05/12/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.12000,1652649
87299,05/13/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.49000,1505200
87299,05/16/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.36000,1281039
87299,05/17/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.96500,1221495
87299,05/18/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.97000,862973
87299,05/19/2016,AKAM,AKAMAI TECHNOLOGIES INC,50.68000,838377
87299,05/20/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.73000,1584861
87299,05/23/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.29000,1586848
87299,05/24/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.70000,1182487
87299,05/25/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.86000,1142028
87299,05/26/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.98000,2335184
87299,05/27/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.20000,1166801
87299,05/31/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.58000,1261013
87299,06/01/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.42000,1240840
87299,06/02/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.90000,707489
87299,06/03/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.55000,1280602
87299,06/06/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.53000,909543
87299,06/07/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.85000,1238209
87299,06/08/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.92000,1237399
87299,06/09/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.44000,1424082
87299,06/10/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.73000,1434128
87299,06/13/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.21000,1245469
87299,06/14/2016,AKAM,AKAMAI TECHNOLOGIES INC,52.66000,1188410
87299,06/15/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.27000,1471576
87299,06/16/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.71000,1281228
87299,06/17/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.19000,2330298
87299,06/20/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.14000,1806855
87299,06/21/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.70000,1132152
87299,06/22/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.70000,1508818
87299,06/23/2016,AKAM,AKAMAI TECHNOLOGIES INC,57.17000,2517337
87299,06/24/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.35000,3494509
87299,06/27/2016,AKAM,AKAMAI TECHNOLOGIES INC,51.16000,2460302
87299,06/28/2016,AKAM,AKAMAI TECHNOLOGIES INC,53.05000,1965723
87299,06/29/2016,AKAM,AKAMAI TECHNOLOGIES INC,54.56000,1780193
87299,06/30/2016,AKAM,AKAMAI TECHNOLOGIES INC,55.93000,1957599
93002,03/01/2016,AVGO,BROADCOM LTD,138.42999,4490578
93002,03/02/2016,AVGO,BROADCOM LTD,136.97000,4383586
93002,03/03/2016,AVGO,BROADCOM LTD,137.33000,5943719
93002,03/04/2016,AVGO,BROADCOM LTD,146.06000,7239892
93002,03/07/2016,AVGO,BROADCOM LTD,143.50999,4139574
93002,03/08/2016,AVGO,BROADCOM LTD,139.63000,3321660
93002,03/09/2016,AVGO,BROADCOM LTD,141.96001,3115229
93002,03/10/2016,AVGO,BROADCOM LTD,144.42000,5503629
93002,03/11/2016,AVGO,BROADCOM LTD,148.82001,5582161
93002,03/14/2016,AVGO,BROADCOM LTD,148.14000,2844425
93002,03/15/2016,AVGO,BROADCOM LTD,148.47000,3089141
93002,03/16/2016,AVGO,BROADCOM LTD,148.63000,3490583
93002,03/17/2016,AVGO,BROADCOM LTD,151.55000,4470822
93002,03/18/2016,AVGO,BROADCOM LTD,152.49001,7056844
93002,03/21/2016,AVGO,BROADCOM LTD,152.89000,2820679
93002,03/22/2016,AVGO,BROADCOM LTD,154.75999,3397315
93002,03/23/2016,AVGO,BROADCOM LTD,152.99001,2757731
93002,03/24/2016,AVGO,BROADCOM LTD,153.00000,2565064
93002,03/28/2016,AVGO,BROADCOM LTD,153.10001,1722440
93002,03/29/2016,AVGO,BROADCOM LTD,154.13000,2677251
93002,03/30/2016,AVGO,BROADCOM LTD,156.92999,2679419
93002,03/31/2016,AVGO,BROADCOM LTD,154.50000,2496805
93002,04/01/2016,AVGO,BROADCOM LTD,157.80000,2567128
93002,04/04/2016,AVGO,BROADCOM LTD,156.00999,1776139
93002,04/05/2016,AVGO,BROADCOM LTD,155.03000,5691998
93002,04/06/2016,AVGO,BROADCOM LTD,157.53999,2814894
93002,04/07/2016,AVGO,BROADCOM LTD,154.97000,2297509
93002,04/08/2016,AVGO,BROADCOM LTD,156.14999,1852553
93002,04/11/2016,AVGO,BROADCOM LTD,155.61000,1856812
93002,04/12/2016,AVGO,BROADCOM LTD,155.42999,1653719
93002,04/13/2016,AVGO,BROADCOM LTD,159.48000,2173044
93002,04/14/2016,AVGO,BROADCOM LTD,158.82001,2755135
93002,04/15/2016,AVGO,BROADCOM LTD,155.49001,2768497
93002,04/18/2016,AVGO,BROADCOM LTD,155.89999,1529690
93002,04/19/2016,AVGO,BROADCOM LTD,151.07001,2456039
93002,04/20/2016,AVGO,BROADCOM LTD,153.23000,1943543
93002,04/21/2016,AVGO,BROADCOM LTD,151.35001,1611670
93002,04/22/2016,AVGO,BROADCOM LTD,150.33000,2569914
93002,04/25/2016,AVGO,BROADCOM LTD,149.10001,1087065
93002,04/26/2016,AVGO,BROADCOM LTD,150.75999,2630941
93002,04/27/2016,AVGO,BROADCOM LTD,151.53000,3893442
93002,04/28/2016,AVGO,BROADCOM LTD,147.99001,2552027
93002,04/29/2016,AVGO,BROADCOM LTD,145.75000,3506716
93002,05/02/2016,AVGO,BROADCOM LTD,146.08000,1952538
93002,05/03/2016,AVGO,BROADCOM LTD,143.20000,2398598
93002,05/04/2016,AVGO,BROADCOM LTD,142.07001,2088866
93002,05/05/2016,AVGO,BROADCOM LTD,142.58000,1684068
93002,05/06/2016,AVGO,BROADCOM LTD,141.89000,3002669
93002,05/09/2016,AVGO,BROADCOM LTD,142.39999,1730027
93002,05/10/2016,AVGO,BROADCOM LTD,144.61000,1846077
93002,05/11/2016,AVGO,BROADCOM LTD,143.85001,1671570
93002,05/12/2016,AVGO,BROADCOM LTD,141.03999,2645211
93002,05/13/2016,AVGO,BROADCOM LTD,140.05000,2171649
93002,05/16/2016,AVGO,BROADCOM LTD,142.64999,2037262
93002,05/17/2016,AVGO,BROADCOM LTD,141.17000,2124848
93002,05/18/2016,AVGO,BROADCOM LTD,143.88000,2262007
93002,05/19/2016,AVGO,BROADCOM LTD,142.74001,1747768
93002,05/20/2016,AVGO,BROADCOM LTD,146.73000,2588947
93002,05/23/2016,AVGO,BROADCOM LTD,148.10001,1760859
93002,05/24/2016,AVGO,BROADCOM LTD,151.42000,1990685
93002,05/25/2016,AVGO,BROADCOM LTD,153.57001,2176249
93002,05/26/2016,AVGO,BROADCOM LTD,153.02000,1843135
93002,05/27/2016,AVGO,BROADCOM LTD,153.30000,1869337
93002,05/31/2016,AVGO,BROADCOM LTD,154.36000,3205806
93002,06/01/2016,AVGO,BROADCOM LTD,154.77000,3077737
93002,06/02/2016,AVGO,BROADCOM LTD,154.91000,4688708
93002,06/03/2016,AVGO,BROADCOM LTD,162.56000,8298517
93002,06/06/2016,AVGO,BROADCOM LTD,162.84000,3400956
93002,06/07/2016,AVGO,BROADCOM LTD,164.84000,3233976
93002,06/08/2016,AVGO,BROADCOM LTD,163.70000,2562015
93002,06/09/2016,AVGO,BROADCOM LTD,164.14000,2914348
93002,06/10/2016,AVGO,BROADCOM LTD,160.82001,2665686
93002,06/13/2016,AVGO,BROADCOM LTD,160.00999,2156768
93002,06/14/2016,AVGO,BROADCOM LTD,158.99001,2566852
93002,06/15/2016,AVGO,BROADCOM LTD,158.39999,3088403
93002,06/16/2016,AVGO,BROADCOM LTD,158.63000,2280814
93002,06/17/2016,AVGO,BROADCOM LTD,156.00000,4333260
93002,06/20/2016,AVGO,BROADCOM LTD,156.92999,2026468
93002,06/21/2016,AVGO,BROADCOM LTD,155.81000,1612638
93002,06/22/2016,AVGO,BROADCOM LTD,155.14000,1632644
93002,06/23/2016,AVGO,BROADCOM LTD,158.62000,2443624
93002,06/24/2016,AVGO,BROADCOM LTD,148.72000,6417723
93002,06/27/2016,AVGO,BROADCOM LTD,143.63000,3798294
93002,06/28/2016,AVGO,BROADCOM LTD,149.77000,3723288
93002,06/29/2016,AVGO,BROADCOM LTD,155.00000,4786602
93002,06/30/2016,AVGO,BROADCOM LTD,155.39999,4262645
